x,y
2.028459623389326,5.5985263246188826
2.0301921100817335,5.542021822087517
2.029744843343586,5.566412950586825
2.0301475555941035,5.479884758459438
2.0287241620944165,5.525425772397358
2.028758478428115,5.520869535746917
2.0284120445275384,5.5230654240205626
2.029431163433667,5.642061996457404
2.030767617096196,5.718742561003604
2.0294781447518973,5.518579399475589
2.0316450475794086,5.413437978707022
2.030410318001247,5.393076542408652
2.0290041975969406,5.565249344226865
2.0288725752896517,5.596831691863468
2.029956638111161,5.677356880408511
2.03008003909156,5.714630557184023
2.028368535139241,5.598889376906836
2.0306514971491954,5.6352299962059265
2.0311090154189007,5.444674485057968
2.028856905108376,5.6034175368500865
2.029916839105107,5.643743490350815
2.0307700370418678,5.565281707889106
2.0285786350566335,5.6737197500658425
2.0299354463267516,5.73654635567849
2.029745226972878,5.545779397129273
2.0292358870395666,5.675899132847352
2.0292267958149037,5.452504486545473
2.02907039901384,5.4742357659871015
2.0291564721178084,5.511944064910975
2.030098164131535,5.481269906196632
2.028212399406071,5.494165874634069
2.0292105727343985,5.500714566576408
2.0306571815553336,5.459814564230092
2.0290064422534866,5.546298130145178
2.02898746103504,5.434510486671211
2.0293245268225384,5.7244519936152525
2.0300600627552754,5.449290554244612
2.030602669897943,5.5122328682095745
2.0296332339182794,5.5992416310633
2.0287836055647093,5.705221683469873
2.029702490007857,5.719177137651483
2.0295569729366227,5.515032841576882
2.0298228449726263,5.548203229043904
2.031081849034646,5.461889129279248
2.028915430429553,5.451994419830884
2.0281740836248594,5.531469386655077
2.0289945345903835,5.514815662395743
2.0286831078374323,5.550254966500965
2.028998423462017,5.536969234721087
2.030222869318363,5.498249478151878
2.0282981945338254,5.778846026665319
2.0298521293516716,5.462115432281299
2.031448681924101,5.691626449521605
2.0302684317020434,5.300001114496756
2.030942495441178,5.596732378868817
2.0288476413385186,5.666133004843879
2.0302315021252104,5.704384724159103
2.0295347327911704,5.65876073538773
2.029382447679548,5.5923241803311745
2.029512392917003,5.76097135567849
2.028907354338789,5.449735599877953
2.0294183727492734,5.711366584934124
2.029266124469509,5.513996409342449
2.029146959314804,5.633136399098373
2.030535899327093,5.775987866093375
2.0296048217084013,5.622740491956939
2.0306172273304,5.457814289473976
2.030805115457239,5.6405174676563234
2.0302108267927883,5.528643651537213
2.029704021432158,5.623202388121223
2.02881629690766,5.708183990165767
2.0306248350959444,5.682991993119417
2.028404242512554,5.66039407538517
2.031909876693977,5.4694277268826355
2.0299028260159417,5.630996352110386
2.029645180931484,5.6232509144502485
2.0282149199253916,5.824322441386608
2.0307065960405914,5.736953404139743
2.028477115486989,5.586616044807157
2.0293012791458174,5.571445377891386
2.030437530171814,5.714509828609272
2.0301762894084434,5.6201616010926205
2.029468083333741,5.564216710731258
2.0322964303948443,5.6300607918582415
2.0280687182580133,5.582239569781535
2.029580966019643,5.578368565459
2.029174027038309,5.610084666333944
2.0283478284750416,5.597382877461981
1.977402866651559,0.5321366506691367
1.9783151647518618,0.4807313168064189
1.979238079892003,0.4312449081863239
1.9801710852067405,0.3837061690720187
1.9811139088384528,0.3381280123422794
1.9820660143218982,0.2945375194914943
1.9830271205494552,0.25294600125144306
1.9839966809058813,0.21337878108494657
1.9849742318784753,0.1758555762370424
1.9859595637621559,0.14038006472228037
1.9869520303391406,0.10698031833743116
1.987951236699268,0.07566793663607996
1.9889568795349168,0.04645038519721112
1.9899683792308447,0.01934727171598105
1.9909853343768904,-0.005630930087052732
1.9920072369603516,-0.028472210592946468
1.9930337721736078,-0.04917109608114334
1.9940644270039567,-0.0677164429581012
1.9950986934386963,-0.08409624160487894
1.9961362216702057,-0.09831108047874348
1.9971764170832425,-0.11034394996075303
1.998219006472726,-0.12020217055898197
1.999263375223414,-0.12787219675610118
2.000309081925145,-0.13335048303478558
2.0013557617702977,-0.13664021592851316
2.00240286674617,-0.13773631402156994
2.0034500320451416,-0.13664196384743654
2.0044966130519692,-0.13334881604120774
2.005542413164113,-0.1278709231617654
2.006586777766331,-0.12020166789501374
2.007629322051001,-0.11034770087604606
2.008669564607963,-0.09831240479076442
2.009707014027054,-0.08410089437587942
2.0107412855006537,-0.06771982026648438
2.0117718826186004,-0.049175163224694174
2.012798445573273,-0.028469243758584284
2.0138204645570505,-0.005630363138342531
2.014837406557231,0.01934915812795346
2.015848811766193,0.046449679024152424
2.016854406978856,0.07566387904218086
2.017853695785058,0.10698577741992299
2.0188462549797195,0.1403820728871903
2.0198315015501374,0.17585178468187035
2.0208091122912313,0.21337893204184777
2.02177862739538,0.2529438739509722
2.0227396370549626,0.29453562964713065
2.0236918546674385,0.3381245581141705
2.024634647220106,0.38370101833594017
2.0255676915078844,0.43124902955032773
2.0264905143256926,0.4807266302331046
2.02740289246845,0.5321351601302338
2.0283041795259953,0.585442657717488
2.0291942254983284,0.6406231422327542
2.0300724339752874,0.6976533124058424
2.0309385683543324,0.7565121874746392
2.031792168827842,0.8171801264229934
2.032632848793276,0.8796101677266783
2.033460248443013,0.9437999908776176
2.034274067777053,1.0096976343515838
2.0350738969877757,1.077292117386464
2.0358593994726397,1.1465451387120709
2.036630238629105,1.217418397058212
2.0373860046495507,1.289900911662774
2.0381265341365165,1.3639443812555707
2.0388512806798413,1.4395341648204472
2.0395601174846063,1.5166083008331799
2.0402526347431897,1.595155808531652
2.0409285458530513,1.6751470468997143
2.0415875008141913,1.7565213941591011
2.0422293130240687,1.839266529801737
2.0428537324826843,1.9233391525574324
2.043460285984957,2.008697300901959
2.0440489101334274,2.0953099940732063
2.044619218325555,2.1831302705469446
2.0451710605613393,2.2721321495610622
2.045704136840781,2.362263669591331
2.0462181605613394,2.4534951896215995
2.046713018325555,2.5457870686357165
2.0471884101334274,2.6390873451094548
2.0476441859849572,2.733370038280702
2.0480801324826845,2.8285781866252298
2.048496013024069,2.9246908093809254
2.048891700814191,3.021645945023561
2.0492669458530512,3.1194002922829474
2.0496217347431895,3.217931530651009
2.049955717484606,3.317179038349482
2.0502687806798416,3.4171031743622136
2.0505610341365164,3.517662957927092
2.0508320046495503,3.6188164275198873
2.051081838629105,3.72050894212445
2.0513101994726397,3.8227022004705913
2.051517196987776,3.925355221796197
2.0517026677770533,4.028419704831078
2.051866448443013,4.131847348305044
2.052008648793276,4.235597171455984
2.052128968827842,4.339617212759668
2.0522275683543323,4.443875151708022
2.0523042339752875,4.548314026776819
2.0523590254983284,4.652884196949907
2.052391879525995,4.757554681465173
2.05240289246845,4.862262179052427
2.0523919143256926,4.966980708949556
2.0523589915078846,5.071638309632333
2.052304247220106,5.176216320846722
2.052227554667439,5.280652781068491
2.0521289370549627,5.384911709535531
2.05200862739538,5.488933465231689
2.051866512291231,5.592678407140814
2.0517027015501372,5.696105554500791
2.051517254979719,5.79916526629547
2.0513101957850584,5.901821561762738
2.0510818069788557,6.00402346014048
2.0508320117661927,6.105717660158509
2.050561006557231,6.206858181054708
2.050268864557051,6.307417702321004
2.0499556455732733,6.407346582941245
2.0496216826186004,6.506602502407356
2.049266985500654,6.605127159449145
2.0488917140270537,6.702888233558539
2.0484960646079626,6.799839743973425
2.0480801470510013,6.895940709931688
2.0476442577663305,6.99116247117929
2.047188493164113,7.085441726446041
2.0467130130519693,7.178746155223869
2.0462182370451414,7.271028437004694
2.04570415174617,7.362266251280442
2.0451710767702975,7.452394957034962
2.044619271925145,7.541399554268255
2.044048970223414,7.629220401964166
2.043460381472726,7.715833839868661
2.0428537020832427,7.8011938872196245
2.042229401670206,7.88526188376302
2.0415875034386963,7.968001848736732
2.0409285270039565,8.049383782140762
2.0402525821736077,8.129366703212996
2.039560051960352,8.207916951699396
2.0388513193768905,8.285000867345925
2.038126494230845,8.360577469390467
2.0373860595349167,8.434630418087064
2.036630161699268,8.507105072419561
2.0358594203391407,8.577988752896037
2.035073945262156,8.647240478754373
2.0342740328784754,8.714831589740538
2.0334602894058813,8.780727085854526
2.032632838049455,8.844908306842303
2.0317921118218982,8.907350252703868
2.0309385303384526,8.968005602931145
2.0300724034067406,9.026868017778172
2.029194200642003,9.08389883699091
2.028304181851862,9.13908306056936
2.027402866651559,9.192390688513523
2.0264905514512566,9.24379306056936
2.025567632661115,9.293278836990911
2.024634629896378,9.340818017778172
2.0236918029646653,9.386395602931145
2.02273972148122,9.429990252703867
2.021778595253663,9.471578306842304
2.020809043897237,9.511147085854525
2.019831500424643,9.548671589740538
2.0188461880409623,9.584150478754374
2.0178537129639778,9.617548752896035
2.01685447160385,9.648855072419561
2.0158488737682014,9.678080418087063
2.0148373390722734,9.705177469390467
2.013820413926228,9.730160867345923
2.0127984813427666,9.752996951699394
2.0117719511295102,9.773696703212995
2.0107413062991615,9.792243782140762
2.009707029864422,9.808621848736731
2.0086695316329126,9.822841883763019
2.0076293312198756,9.834873887219622
2.006586751830392,9.84473383986866
2.0055423630797042,9.852400401964164
2.0044966613779733,9.857879554268253
2.0034499565328208,9.861164957034962
2.0024028815569483,9.862266251280442
2.001355696257977,9.861168437004693
2.000309120251149,9.857876155223867
1.9992633401390052,9.85240172644604
1.9982189755367874,9.844732471179288
1.997176386252117,9.834870709931685
1.9961361686951555,9.822839743973423
1.9950987192760643,9.808628233558538
1.9940644478024645,9.792247159449143
1.9930338506845178,9.773702502407353
1.9920072877298451,9.752996582941243
1.9909852687460676,9.730157702321003
1.9899683267458874,9.705178181054707
1.9889569215369254,9.678077660158507
1.9879513263242623,9.648863460140479
1.98695203751806,9.617541561762737
1.985959478323399,9.584145266295469
1.984974231752981,9.54867555450079
1.9839966210118871,9.511148407140812
1.9830271059077382,9.471583465231689
1.9820660529468854,9.42999420953553
1.9811139132766957,9.38640078106849
1.9801711207240282,9.340824320846721
1.9792380417952338,9.293278309632331
1.9783152103171715,9.243801208949556
1.9774028668154302,9.192390679052426
1.9765015277963607,9.13908618146517
1.975611525125298,9.083903196949905
1.9747333079880849,9.026873526776818
1.973867208250056,8.96801265170802
1.9730135904560382,8.907345712759666
1.9721729191508584,8.844915171455982
1.971345467539597,8.780728348305043
1.9705316655260647,8.714829704831075
1.9697318189948343,8.647236221796195
1.9689463078497162,8.57798370047059
1.9681755206547753,8.507107442124449
1.9674197026728055,8.434627927519886
1.966679233807618,8.36058095792709
1.9659544093220067,8.284995674362213
1.9652456331390202,8.207918038349481
1.9645531306028685,8.129369680651006
1.9638771857180162,8.049380392282945
1.9632182177664954,7.968006795023559
1.9625763899681603,7.885262559380924
1.9619520051505608,7.801187936625228
1.9613454100790686,7.7158321882807
1.960756791646366,7.629219165109453
1.960186479037509,7.541399143635715
1.95963464312371,7.452396899621598
1.9591015964623373,7.362263669591329
1.95858754312371,7.271033859561061
1.958092679037509,7.178742345546944
1.957617291646366,7.085441814073205
1.9571615100790687,6.991159450901958
1.9567256051505608,6.89594890255743
1.9563096899681602,6.799838279801735
1.9559140177664953,6.702882244159099
1.9555387857180162,6.605127146899712
1.9551840306028687,6.50659395853165
1.9548500331390202,6.4073473008331785
1.9545369093220066,6.307426664820446
1.9542447338076179,6.2068623812555686
1.9539737026728057,6.105712411662773
1.9537239206547752,6.00401689705821
1.9534955078497163,5.901826638712069
1.9532885189948344,5.799173117386463
1.9531030655260648,5.696107634351582
1.9529392675395971,5.592680990877615
1.9527971191508584,5.488928167726677
1.9526767904560383,5.384908626422992
1.952578208250056,5.280649687474638
1.9525015079880848,5.176212812405841
1.952446725125298,5.0716421422327524
1.9524138277963607,4.966974157717487
1.95240286681543,4.862263660130233
1.9524138103171715,4.757547130233104
1.9524467417952338,4.652889029550326
1.9525015207240282,4.548309018335939
1.9525782132766958,4.443872558114169
1.9526767529468854,4.339618129647129
1.9527971059077383,4.235593873950971
1.952939221011887,4.131848932041846
1.953103031752981,4.0284217846818695
1.9532884783233988,3.9253620728871894
1.95349553751806,3.822705777419922
1.9537239263242623,3.7205038790421803
1.9539737215369253,3.6188096790241513
1.9542447267458873,3.5176691581279522
1.9545368687460676,3.4171096368616554
1.9548500877298451,3.317180756241415
1.9551840506845177,3.2179248367753046
1.9555387478024646,3.119400179733514
1.9559140192760642,3.0216391056241196
1.9563096686951555,2.924687595209235
1.956725561252117,2.828582299123953
1.9571614955367875,2.733368332104985
1.9576172601390052,2.639089076838234
1.958092720251149,2.545781183958792
1.9585874912579768,2.4534980361525625
1.9591015965569483,2.362263685978429
1.9596346415328207,2.272129784071486
1.9601864713779733,2.183129516965214
1.9607567680797042,2.0953078032438976
1.9613453768303921,2.008697829441018
1.9619520462198758,1.9233360500392465
1.9625763516329127,1.8392689195212557
1.963218219864422,1.756523758395121
1.9638772062991616,1.6751435570418982
1.9645531411295105,1.5951589039188567
1.9652456663427664,1.516607789407053
1.9659544289262278,1.4395290699129464
1.9666792240722735,1.3639472717159813
1.9674196937682016,1.2899003851972108
1.9681755466038502,1.21741793663608
1.9689463229639776,1.146540318337431
1.9697318065409624,1.07729006472228
1.970531699424643,1.0096955762370423
1.9713454353972368,0.9437987810849471
1.9721728777536631,0.8796160012514429
1.9730136239812202,0.8171775194914943
1.9738671814646653,0.756518012342279
1.974733311696378,0.6976561690720189
1.9756115119111153,0.6406249081863242
1.9765015343512564,0.5854413168064188
1.9988557580573796,7.000186439083009
1.995645745237555,7.579615909394638
1.9980452457982742,7.116921597790234
1.996864997300438,7.206136561409299
1.9993883879636694,7.121520645015458
2.0007175011106497,7.03250979497323
1.9931318361625108,7.2754740850361515
1.9966809166209318,7.141812852449651
1.995128662455143,6.7656145443089715
1.9941169041225926,6.96931286061313
1.9956701501256482,6.89506296000769
1.989773964099414,6.7919935831762
1.9925065303382876,7.553127939253818
1.99045935321887,6.816866460961409
1.9999462978661158,6.919753474723751
1.9903877833386292,7.1215901940745745
1.9947428485164413,6.999049609899031
1.9951622028375282,6.9857039089486435
1.9933935147490278,6.77767814574618
1.994891831598204,7.028934236607167
1.995340199791589,7.150733885751196
1.9970070462040517,7.063020153231125
1.994931013351606,6.56844071536935
1.999775242593051,7.092245832338714
1.9930665017649611,7.339717835432342
1.995737409345101,7.0592925985446655
1.9927536233581777,7.115525705718367
1.992679949372621,7.417564997100336
1.991533213767656,7.033184564035572
1.9953168395719034,6.74532777701409
1.991497183476751,7.322103934589665
1.9964643639483626,6.580544829309163
1.996390697132566,6.76630536253004
1.9867898585663097,6.852471343327753
1.9949790929965272,6.763788354150684
1.9915039940942423,6.546883568142231
1.9904944417884953,7.130223979497053
1.9968783502687284,7.170909363360372
1.9910437071070866,6.791419523360581
1.9955764115081236,7.017526955189318
1.9892677759405242,6.581179222237491
1.9928587161477782,7.37786831082806
1.9875864868878284,6.76433141608962
1.9920930493256948,7.16827092707624
1.9934510317624463,7.296120384700217
1.9883563254994219,7.294371374980455
1.9894555352059309,7.507540080965093
1.99418711181509,6.549313189661898
1.9890610784577956,7.262458168049216
1.9920677760191459,6.3758734619744395
1.9886734554030545,6.943819885549558
1.9935363873632832,6.520464408436218
1.9948834025256037,7.106774278406686
1.993143506606128,6.516635465165327
1.991047527801183,6.350461286990099
1.9933273820459494,6.973303625568814
1.9919386167147846,6.61570241423202
1.9920809751953734,6.386219626358845
1.9920121874042784,6.939505231447178
1.9909737920508366,6.4616898803966905
1.9884216003923312,6.350757318078186
1.990754107586883,6.92957941507659
1.9889630517676182,7.063539447260728
1.9943315637415358,7.009492997247435
1.9904694197895014,7.169970042140583
1.9921951182489994,6.926749783179988
1.9915614713283187,6.87305891711212
1.9854648978139704,6.42106140921913
1.9897187358429707,6.360887768558834
1.9879854972208437,6.9520620330423935
1.9858692035965817,6.826609224946783
1.9908564840857252,6.697751544826167
1.9833579392286396,6.492165477295485
1.9902392554030544,7.215024400998693
1.9903571457900422,6.69704361499736
1.9875406958459125,7.066920174976667
1.9935758564643764,6.742220657278474
1.9874228737643111,7.129032791817941
1.9880514712880353,7.203869076678156
1.9868181605528723,6.58665339119591
1.9906738915885722,6.8306455966111645
1.9896703959714606,6.893155057210151
1.9876968518782911,6.126927193175463
1.9882212074428303,7.0179082410768014
1.9896045463032186,6.945269560104492
1.9849016515125366,6.793524288093268
1.9891826966101849,6.644623049955324
1.9822151926446752,6.472035962935278
1.9891473982960681,6.870869202608148
1.988727154665519,6.763680870641327
1.9901107640019318,6.714109037490669
1.987593566630232,7.088797663444373
1.9895243544867578,7.0212599300583705
1.9892452292194107,6.153094015586209
1.9866982262861848,6.9679201668487885
1.9816672278253582,6.421365672153525
1.9865990202887753,6.109897184055914
1.9878464515207688,6.3918386113319965
1.9849529114077233,6.822122762378696
1.9836516752344235,6.796502045898505
1.9856683716035897,6.4626841033820455
1.9866869396268014,6.70190526009881
1.9840193259616863,6.122281019804366
1.9824846090153836,6.53940024718104
1.9810391747857057,6.722283694700917
1.9880134114962618,6.778376927370437
1.9848275004296967,6.570340943801771
1.9891982294613018,6.565033418687414
1.9834532335484691,6.3675909376572335
1.9901490271908802,6.490936416222479
1.9863844482468407,6.62101221620445
1.9863280893479005,6.188470568562167
1.9855578661071387,6.2411839899451875
1.9841385932929603,5.946658727549346
1.978709088587614,6.2273609265899434
1.98736830520446,6.604381240002112
1.986687795963845,5.8837735820256105
1.988035249447613,6.081859371497789
1.9855705630165743,5.8536031591693245
1.978926306546723,6.3818241807392875
1.9824605932589638,6.870280596150929
1.9829124406888352,6.619222866731607
1.980798357797079,6.4631929687382
1.9827189505764067,6.112649396182739
1.985216176635119,6.573061637350235
1.983844332962602,6.2116313432660935
1.9775804787258071,6.202419964332645
1.9849435857435431,6.584827509961215
1.9829762450333854,6.618114103382046
1.9813724617209767,6.249890685239753
1.9804288097023628,6.384185361149332
1.9847394538182834,6.007230823361563
1.9840360605366687,5.712839533215622
1.9839214904492453,5.997575411971141
1.9815495717113447,6.81284703542431
1.982602213555871,6.226429951113557
1.9843234933524605,6.6773243572870316
1.9777560617371803,6.015451833997095
1.9822796883602418,5.7894869485584834
1.9871837572280322,6.332896592841422
1.9810685673244708,5.8413746317513695
1.9862712164425267,6.2691998923939884
1.9814881210785513,6.4308634736087615
1.981221054516864,6.743306188224232
1.9816896828466148,5.686614995923686
1.9819291107342907,6.0549051225440325
1.9807047594608276,6.822801261349078
1.9852067979805137,6.516757206721927
1.9777437407222151,5.914237771605043
1.9855643568027774,6.5045082114074395
1.9832589137739431,5.875533765417786
1.9794972142762302,6.079748300133286
1.9792417593164189,6.285542203189421
1.9844620741733623,5.772167259562674
1.9787124446880808,5.858702220242329
1.9765855615029047,5.885415246393427
1.979643654558476,5.7486125010457245
1.9817562467833711,6.585124207965074
1.980717860081047,6.645410355332172
1.9820805079691972,5.479367892842403
1.9792365404572168,6.489798270259866
1.9809375565688578,6.5867229032454
1.9826189996980923,5.46297739623258
1.9783876758153323,6.050230601410595
1.982615487115817,5.555128999135934
1.9816860707305897,6.009689359075853
1.9813938091855565,6.33180817456627
1.9810049057767805,5.7685281282425755
1.9792576651816374,6.585377179859116
1.9779743465441373,5.944559871614056
1.9820509226173686,6.042283559589716
1.981959622027872,5.961829833612759
1.9807398635522413,6.062921468337274
1.9764574920812987,5.918512971881668
1.9788360415274828,6.079769820792249
1.9820687656038791,5.3747140555091875
1.9797112525679277,5.379200819731799
1.9766324868191234,5.673762949578633
1.9837400978248596,5.64513728781573
1.9755560270263772,5.662034644244504
1.9799561990276726,6.0037467910730475
1.9797152260532378,6.048409047575827
1.9808215078905755,5.95158268255182
1.9816371915023352,5.462943228398688
1.973215093851118,5.768113124577212
1.977084935439234,5.885809349363211
1.9813191070803495,6.003209390401178
1.977115130908307,5.529919358022523
1.9798585771456383,5.589118185111663
1.9735787329556984,5.562597265052458
1.9808961035126458,5.786403023296571
1.9820034115788692,5.698974406329558
1.9807473294481113,5.954814599434375
1.9809769352574595,5.433963492184774
1.9775698422537729,5.716177673335012
1.9744408574160934,5.527221601837651
1.9775192669064756,5.360597766222057
1.97859317767006,6.0822445667544045
1.9782489817442974,5.458348083636504
1.9811787766189155,5.481823441495824
1.976364497674876,5.430085868207291
1.9734641881018864,5.66599751439767
1.9826308851685652,5.483376020105683
1.9753954454751996,6.055821103704722
1.9807675031303316,5.712028783692482
1.9799641857395573,5.070530130150016
1.9843096106932951,5.784179810185195
1.9773288361285144,5.752574187946695
1.9786014946646178,5.765665112468414
1.9726418198024311,5.444039146678609
1.9783090601226592,5.506713964012388
1.9817177728638622,5.651980329629489
1.9746904372334888,5.362470094264916
1.9782430767573933,5.792605309902887
1.9791306199028313,4.923292292083727
1.97657665754297,5.57179303529387
1.9815088043856457,5.655765927484355
1.977246366190102,5.574049975603991
1.9792760159815908,5.695775631646991
1.9766049114248996,5.1745267511952076
1.9724531459424224,5.183519875519077
1.976144464393546,5.868134985945327
1.9757069599524861,5.074676993900046
1.9761144158104451,5.760450418682713
